tweet_id,favorites,retweets,user_followers,user_favourites,date_time
815390420867969024,10811,3996,8333947,143196,2017-01-01 02:53:20+00:00
814986499976527872,7979,1350,8333947,143196,2016-12-31 00:08:17+00:00
814638523311648768,11753,2847,8333947,143196,2016-12-30 01:05:33+00:00
814578408554463233,0,6127,8333947,143196,2016-12-29 21:06:41+00:00
814530161257443328,9018,1950,8333947,143196,2016-12-29 17:54:58+00:00
814153002265309185,30048,9135,8333947,143196,2016-12-28 16:56:16+00:00
813944609378369540,0,3353,8333947,143196,2016-12-28 03:08:11+00:00
813910438903693312,9707,1967,8333947,143196,2016-12-28 00:52:25+00:00
813812741911748608,37991,14699,8333947,143196,2016-12-27 18:24:12+00:00
813800681631023104,8700,1851,8333947,143196,2016-12-27 17:36:16+00:00
813217897535406080,19478,7676,8333947,143196,2016-12-26 03:00:30+00:00
813202720496779264,9616,1894,8333947,143196,2016-12-26 02:00:11+00:00
813187593374461952,20741,4602,8333947,143196,2016-12-26 01:00:05+00:00
813172488309972993,9711,2020,8333947,143196,2016-12-26 00:00:03+00:00
813157409116065792,8108,2329,8333947,143196,2016-12-25 23:00:08+00:00
813142292504645637,8832,2498,8333947,143196,2016-12-25 22:00:04+00:00
813130366689148928,4672,473,8333947,143196,2016-12-25 21:12:41+00:00
813127251579564032,12379,3291,8333947,143196,2016-12-25 21:00:18+00:00
813112105746448384,10756,2894,8333947,143196,2016-12-25 20:00:07+00:00
813096984823349248,10986,3804,8333947,143196,2016-12-25 19:00:02+00:00
813081950185472002,10317,2915,8333947,143196,2016-12-25 18:00:17+00:00
813066809284972545,8320,2055,8333947,143196,2016-12-25 17:00:08+00:00
813051746834595840,21880,7741,8333947,143196,2016-12-25 16:00:16+00:00
812781120811126785,7922,2017,8333947,143196,2016-12-24 22:04:54+00:00
812709060537683968,6922,1505,8333946,143196,2016-12-24 17:18:34+00:00
812503143955202048,6340,1294,8333946,143196,2016-12-24 03:40:19+00:00
812466873996607488,8334,2031,8333946,143196,2016-12-24 01:16:12+00:00
812372279581671427,14307,3864,8333946,143196,2016-12-23 19:00:19+00:00
811985624773361665,7586,1480,8333946,143196,2016-12-22 17:23:53+00:00
811744202451197953,7892,1681,8333946,143196,2016-12-22 01:24:33+00:00
811647686436880384,5850,784,8333946,143196,2016-12-21 19:01:02+00:00
811627233043480576,13348,3271,8333946,143196,2016-12-21 17:39:46+00:00
811386762094317568,21849,6725,8333946,143196,2016-12-21 01:44:13+00:00
810984652412424192,5585,1519,8333946,143196,2016-12-19 23:06:23+00:00
810896069567610880,9451,1870,8333946,143196,2016-12-19 17:14:23+00:00
810657578271330305,11480,2798,8333946,143196,2016-12-19 01:26:42+00:00
810284430598270976,36935,11972,8333946,143196,2016-12-18 00:43:57+00:00
810254108431155201,15350,3536,8333946,143196,2016-12-17 22:43:27+00:00
809920764300447744,16191,4144,8333946,143196,2016-12-17 00:38:52+00:00
809808892968534016,0,5160,8333946,143196,2016-12-16 17:14:20+00:00
809448704142938112,7261,1544,8333946,143196,2016-12-15 17:23:04+00:00
809220051211603969,20832,5911,8333946,143196,2016-12-15 02:14:29+00:00
809084759137812480,13821,3716,8333946,143196,2016-12-14 17:16:53+00:00
808838249661788160,10576,3221,8333946,143196,2016-12-14 00:57:20+00:00
808733504066486276,8284,2288,8333946,143196,2016-12-13 18:01:07+00:00
808501579447930884,11811,2745,8333946,143196,2016-12-13 02:39:32+00:00
808344865868283904,44534,21978,8333946,143196,2016-12-12 16:16:49+00:00
808134635716833280,0,6264,8333946,143196,2016-12-12 02:21:26+00:00
808106460588765185,9176,2337,8333946,143196,2016-12-12 00:29:28+00:00
808001312164028416,13154,3735,8333946,143196,2016-12-11 17:31:39+00:00
807621403335917568,15249,3852,8333946,143196,2016-12-10 16:22:02+00:00
807106840509214720,124095,58588,8333946,143196,2016-12-09 06:17:20+00:00
807059379405148160,0,7732,8333946,143196,2016-12-09 03:08:45+00:00
807010152071229440,13665,4064,8333946,143196,2016-12-08 23:53:08+00:00
806629075125202948,78410,36644,8333946,143196,2016-12-07 22:38:52+00:00
806620845233815552,0,5838,8333946,143196,2016-12-07 22:06:10+00:00
806576416489959424,5095,2051,8333946,143196,2016-12-07 19:09:37+00:00
806542213899489280,10704,2489,8333946,143196,2016-12-07 16:53:43+00:00
806242860592926720,0,12286,8333946,143196,2016-12-06 21:04:11+00:00
806219024703037440,6727,1255,8333946,143196,2016-12-06 19:29:28+00:00
805958939288408065,0,5663,8333946,143196,2016-12-06 02:15:59+00:00
805932879469572096,8653,2020,8333946,143196,2016-12-06 00:32:26+00:00
805826884734976000,6880,1928,8333946,143196,2016-12-05 17:31:15+00:00
805823200554876929,0,8483,8333946,143196,2016-12-05 17:16:37+00:00
805520635690676224,6013,1741,8333946,143196,2016-12-04 21:14:20+00:00
805487436403003392,9201,2675,8333946,143196,2016-12-04 19:02:24+00:00
805207613751304193,8164,1804,8333946,143196,2016-12-04 00:30:29+00:00
804738756058218496,14348,4053,8333946,143196,2016-12-02 17:27:25+00:00
804475857670639616,6415,2127,8333946,143196,2016-12-02 00:02:45+00:00
804413760345620481,0,3400,8333946,143196,2016-12-01 19:56:00+00:00
804026241225523202,46687,17052,8333946,143196,2016-11-30 18:16:08+00:00
803773340896923648,10524,2909,8333946,143196,2016-11-30 01:31:12+00:00
803692223237865472,0,7835,8333946,143196,2016-11-29 20:08:52+00:00
803638050916102144,11477,4353,8333946,143196,2016-11-29 16:33:36+00:00
803380650405482500,8125,1962,8333947,143196,2016-11-28 23:30:47+00:00
803321560782307329,0,5615,8333947,143196,2016-11-28 19:35:59+00:00
803276597545603072,10503,2598,8333947,143196,2016-11-28 16:37:19+00:00
802952499103731712,9443,2114,8333947,143196,2016-11-27 19:09:28+00:00
802624713319034886,0,3075,8333947,143196,2016-11-26 21:26:58+00:00
802600418706604034,7449,1552,8333947,143196,2016-11-26 19:50:26+00:00
802572683846291456,9373,2651,8333947,143196,2016-11-26 18:00:13+00:00
802323869084381190,16973,6155,8333947,143196,2016-11-26 01:31:31+00:00
802265048156610565,6917,1439,8333947,143196,2016-11-25 21:37:47+00:00
802239329049477120,9492,2759,8333947,143196,2016-11-25 19:55:35+00:00
802185808107208704,0,280,8333947,143196,2016-11-25 16:22:55+00:00
801958328846974976,8095,1800,8333947,143196,2016-11-25 01:18:59+00:00
801854953262350336,1850,249,8333947,143196,2016-11-24 18:28:13+00:00
801538201127157760,8585,2182,8333947,143196,2016-11-23 21:29:33+00:00
801285448605831168,6339,870,8333947,143196,2016-11-23 04:45:12+00:00
801167903437357056,25683,6264,8333947,143196,2016-11-22 20:58:07+00:00
801127390143516673,0,4172,8333947,143196,2016-11-22 18:17:08+00:00
801115127852503040,8460,2218,8333947,143196,2016-11-22 17:28:25+00:00
800859414831898624,721,101,8333947,143196,2016-11-22 00:32:18+00:00
800855607700029440,0,1700,8333947,143196,2016-11-22 00:17:10+00:00
800751577355128832,11035,2943,8333947,143196,2016-11-21 17:23:47+00:00
800513324630806528,13753,3168,8333947,143196,2016-11-21 01:37:04+00:00
800459316964663297,9945,2279,8333947,143196,2016-11-20 22:02:27+00:00
800443802682937345,0,4555,8333947,143196,2016-11-20 21:00:48+00:00
800388270626521089,11692,2964,8333947,143196,2016-11-20 17:20:08+00:00
800188575492947969,0,4174,8333947,143196,2016-11-20 04:06:37+00:00
800141422401830912,16041,2692,8333947,143196,2016-11-20 00:59:15+00:00
800018252395122689,29764,13911,8333947,143196,2016-11-19 16:49:49+00:00
799774291445383169,0,4943,8333947,143196,2016-11-19 00:40:24+00:00
799757965289017345,8795,2283,8333947,143196,2016-11-18 23:35:32+00:00
799422933579902976,8441,2038,8333947,143196,2016-11-18 01:24:14+00:00
799308762079035393,0,5790,8333947,143196,2016-11-17 17:50:33+00:00
799297110730567681,10366,2922,8333947,143196,2016-11-17 17:04:16+00:00
799063482566066176,8463,2608,8333947,143196,2016-11-17 01:35:54+00:00
798933969379225600,13748,4738,8333947,143196,2016-11-16 17:01:16+00:00
798925684722855936,7818,1511,8333946,143196,2016-11-16 16:28:21+00:00
798705661114773508,0,6994,8333946,143196,2016-11-16 01:54:03+00:00
798701998996647937,0,8223,8333946,143196,2016-11-16 01:39:30+00:00
798697898615730177,0,6860,8333946,143196,2016-11-16 01:23:12+00:00
798694562394996736,0,5245,8333946,143196,2016-11-16 01:09:57+00:00
798686750113755136,0,2461,8333946,143196,2016-11-16 00:38:54+00:00
798682547630837760,0,4976,8333946,143196,2016-11-16 00:22:12+00:00
798673117451325440,0,5869,8333946,143196,2016-11-15 23:44:44+00:00
798665375516884993,0,4117,8333946,143196,2016-11-15 23:13:58+00:00
798644042770751489,0,1962,8333946,143196,2016-11-15 21:49:12+00:00
798628517273620480,0,2083,8333946,143196,2016-11-15 20:47:30+00:00
798585098161549313,0,6031,8333946,143196,2016-11-15 17:54:59+00:00
798576900688019456,0,6172,8333946,143196,2016-11-15 17:22:24+00:00
798340744599797760,0,3550,8333946,143196,2016-11-15 01:44:00+00:00
798209839306514432,10887,2708,8333946,143196,2016-11-14 17:03:50+00:00
797971864723324932,12189,3300,8333946,143196,2016-11-14 01:18:12+00:00
797545162159308800,15204,5135,8333946,143196,2016-11-12 21:02:38+00:00
797236660651966464,20915,6995,8333946,143196,2016-11-12 00:36:46+00:00
797165961484890113,236,28,8333946,143196,2016-11-11 19:55:50+00:00
796904159865868288,0,9411,8333946,143196,2016-11-11 02:35:32+00:00
796865951799083009,8047,2017,8333946,143196,2016-11-11 00:03:42+00:00
796759840936919040,12412,3230,8333946,143196,2016-11-10 17:02:03+00:00
796563435802726400,0,7698,8333946,143196,2016-11-10 04:01:37+00:00
796484825502875648,7951,1863,8333946,143196,2016-11-09 22:49:15+00:00
796387464403357696,11531,4388,8333945,143196,2016-11-09 16:22:22+00:00
796177847564038144,0,15107,8333945,143196,2016-11-09 02:29:25+00:00
796149749086875649,33869,15107,8333945,143196,2016-11-09 00:37:46+00:00
796125600683540480,5193,1900,8333945,143196,2016-11-08 23:01:49+00:00
796116448414461957,9561,2554,8333945,143196,2016-11-08 22:25:27+00:00
796080075804475393,8871,2451,8333945,143196,2016-11-08 20:00:55+00:00
796031486298386433,11331,3920,8333945,143196,2016-11-08 16:47:50+00:00
795464331001561088,52141,25052,8333945,143196,2016-11-07 03:14:10+00:00
795400264262053889,10568,3050,8333945,143196,2016-11-06 22:59:35+00:00
795076730285391872,16998,5734,8333945,143196,2016-11-06 01:33:58+00:00
794983741416415232,0,3559,8333945,143196,2016-11-05 19:24:28+00:00
794926597468000259,10768,2436,8333945,143196,2016-11-05 15:37:24+00:00
794355576146903043,0,10874,8333945,143196,2016-11-04 01:48:22+00:00
794332329137291264,10044,2813,8333945,143196,2016-11-04 00:15:59+00:00
794205286408003585,9645,3506,8333945,143196,2016-11-03 15:51:10+00:00
793962221541933056,17611,5160,8333945,143196,2016-11-02 23:45:19+00:00
793845145112371200,9665,1974,8333945,143196,2016-11-02 16:00:06+00:00
793614319594401792,0,3306,8333945,143196,2016-11-02 00:42:53+00:00
793601777308463104,8368,1717,8333945,143196,2016-11-01 23:53:02+00:00
793500921481273345,11202,2512,8333945,143196,2016-11-01 17:12:16+00:00
793286476301799424,25785,9701,8333945,143196,2016-11-01 03:00:09+00:00
793271401113350145,9095,2520,8333945,143196,2016-11-01 02:00:14+00:00
793256262322548741,20963,8807,8333945,143196,2016-11-01 01:00:05+00:00
793241302385262592,11028,3466,8333945,143196,2016-11-01 00:00:38+00:00
793226087023144960,10323,3035,8333945,143196,2016-10-31 23:00:11+00:00
793210959003287553,9364,2953,8333945,143196,2016-10-31 22:00:04+00:00
793195938047070209,16024,5941,8333945,143196,2016-10-31 21:00:23+00:00
793180763617361921,7276,2110,8333945,143196,2016-10-31 20:00:05+00:00
793165685325201412,9873,2936,8333945,143196,2016-10-31 19:00:10+00:00
793150605191548928,6485,1800,8333945,143196,2016-10-31 18:00:14+00:00
793135492858580992,6774,2621,8333945,143196,2016-10-31 17:00:11+00:00
793120401413079041,13304,4131,8333945,143196,2016-10-31 16:00:13+00:00
792913359805018113,15033,4204,8333945,143196,2016-10-31 02:17:31+00:00
792883833364439040,11848,4508,8333945,143196,2016-10-31 00:20:11+00:00
792773781206999040,7706,1777,8333945,143196,2016-10-30 17:02:53+00:00
792394556390137856,14082,4529,8333945,143196,2016-10-29 15:55:58+00:00
792050063153438720,7513,1910,8333945,143196,2016-10-28 17:07:05+00:00
791821351946420224,0,22247,8333945,143196,2016-10-28 01:58:16+00:00
791784077045166082,0,10152,8333945,143196,2016-10-27 23:30:09+00:00
791780927877898241,0,4020,8333945,143196,2016-10-27 23:17:38+00:00
791774931465953280,47281,23447,8333945,143196,2016-10-27 22:53:48+00:00
791672322847637504,12310,3306,8333945,143196,2016-10-27 16:06:04+00:00
791406955684368384,13749,4353,8333945,143196,2016-10-26 22:31:36+00:00
791312159183634433,9196,2676,8333945,143196,2016-10-26 16:14:55+00:00
791026214425268224,0,4334,8333945,143196,2016-10-25 21:18:40+00:00
790987426131050500,10337,2246,8333945,143196,2016-10-25 18:44:32+00:00
790946055508652032,17441,4947,8333945,143196,2016-10-25 16:00:09+00:00
790723298204217344,0,2447,8333945,143196,2016-10-25 01:14:59+00:00
790698755171364864,8591,2027,8333945,143196,2016-10-24 23:37:28+00:00
790581949425475584,21668,7575,8333945,143196,2016-10-24 15:53:19+00:00
790337589677002753,8188,1977,8333945,143196,2016-10-23 23:42:19+00:00
790277117346975746,13151,3353,8333945,143196,2016-10-23 19:42:02+00:00
790227638568808452,0,3772,8333945,143196,2016-10-23 16:25:25+00:00
789986466051088384,9682,2447,8333945,143196,2016-10-23 00:27:05+00:00
789960241177853952,0,4352,8333945,143196,2016-10-22 22:42:52+00:00
789903600034189313,10866,4356,8333945,143196,2016-10-22 18:57:48+00:00
789628658055020548,7865,1875,8333945,143196,2016-10-22 00:45:17+00:00
789599242079838210,7083,2028,8333945,143196,2016-10-21 22:48:24+00:00
789530877013393408,12329,3559,8333945,143196,2016-10-21 18:16:44+00:00
789314372632018944,9038,2413,8333945,143196,2016-10-21 03:56:25+00:00
789280767834746880,0,5215,8333945,143196,2016-10-21 01:42:53+00:00
789268448748703744,9533,2745,8333945,143196,2016-10-21 00:53:56+00:00
789137962068021249,10166,2952,8333945,143196,2016-10-20 16:15:26+00:00
788908386943430656,28698,13113,8333945,143196,2016-10-20 01:03:11+00:00
788765914992902144,28703,10874,8333945,143196,2016-10-19 15:37:03+00:00
788552643979468800,0,7605,8333945,143196,2016-10-19 01:29:35+00:00
788412144018661376,16305,5556,8333945,143196,2016-10-18 16:11:17+00:00
788178268662984705,7569,2216,8333945,143196,2016-10-18 00:41:57+00:00
788150585577050112,6420,1364,8333945,143196,2016-10-17 22:51:57+00:00
788070120937619456,0,3614,8333945,143196,2016-10-17 17:32:13+00:00
788039637453406209,6432,1391,8333945,143196,2016-10-17 15:31:05+00:00
787810552592695296,9074,3231,8333945,143196,2016-10-17 00:20:47+00:00
787717603741622272,10707,2930,8333945,143196,2016-10-16 18:11:26+00:00
787397959788929025,11365,2993,8333945,143196,2016-10-15 21:01:17+00:00
787322443945877504,8151,1839,8333945,143196,2016-10-15 16:01:13+00:00
787111942498508800,0,7096,8333945,143196,2016-10-15 02:04:45+00:00
786963064373534720,27837,8391,8333945,143196,2016-10-14 16:13:10+00:00
786729988674449408,0,2535,8333945,143196,2016-10-14 00:47:00+00:00
786709082849828864,19063,6432,8333945,143196,2016-10-13 23:23:56+00:00
786664955043049472,11127,2688,8333945,143196,2016-10-13 20:28:35+00:00
786595970293370880,9842,3281,8333945,143196,2016-10-13 15:54:28+00:00
786363235746385920,11399,3692,8333945,143196,2016-10-13 00:29:39+00:00
786286427768250368,8335,3012,8333945,143196,2016-10-12 19:24:27+00:00
786233965241827333,15982,5019,8333945,143196,2016-10-12 15:55:59+00:00
786051337297522688,1492,160,8333945,143196,2016-10-12 03:50:17+00:00
786036967502913536,0,7421,8333945,143196,2016-10-12 02:53:11+00:00
785927819176054784,11906,3339,8333945,143196,2016-10-11 19:39:28+00:00
785872687017132033,6995,1921,8333945,143196,2016-10-11 16:00:24+00:00
785639753186217984,8176,2341,8333945,143196,2016-10-11 00:34:48+00:00
785533386513321988,9521,2099,8333945,143196,2016-10-10 17:32:08+00:00
785515384317313025,6382,1330,8333945,143196,2016-10-10 16:20:36+00:00
785264754247995392,7585,1714,8333945,143196,2016-10-09 23:44:41+00:00
785170936622350336,12603,5097,8333945,143196,2016-10-09 17:31:53+00:00
784826020293709826,10582,3400,8333945,143196,2016-10-08 18:41:19+00:00
784517518371221505,9360,2664,8333945,143196,2016-10-07 22:15:26+00:00
784431430411685888,5951,1349,8333945,143196,2016-10-07 16:33:21+00:00
784183165795655680,21022,8483,8333945,143196,2016-10-07 00:06:50+00:00
784057939640352768,31173,11700,8333945,143196,2016-10-06 15:49:14+00:00
783839966405230592,31357,11323,8333945,143196,2016-10-06 01:23:05+00:00
783821107061198850,7681,2060,8333945,143196,2016-10-06 00:08:09+00:00
783695101801398276,10914,3370,8333945,143196,2016-10-05 15:47:27+00:00
783466772167098368,8828,2359,8333945,143196,2016-10-05 00:40:09+00:00
783391753726550016,17618,5776,8333945,143196,2016-10-04 19:42:03+00:00
783347506784731136,0,5880,8333945,143196,2016-10-04 16:46:14+00:00
783334639985389568,30459,12286,8333945,143196,2016-10-04 15:55:06+00:00
783085703974514689,8514,2329,8333945,143196,2016-10-03 23:25:55+00:00
782969140009107456,25192,7732,8333945,143196,2016-10-03 15:42:44+00:00
782747134529531904,7798,1472,8333945,143196,2016-10-03 01:00:34+00:00
782722598790725632,18021,5663,8333945,143196,2016-10-02 23:23:04+00:00
782598640137187329,8130,1974,8333945,143196,2016-10-02 15:10:30+00:00
782305867769217024,17385,5853,8333945,143196,2016-10-01 19:47:08+00:00
782021823840026624,0,6513,8333945,143196,2016-10-01 00:58:26+00:00
781955203444699136,11606,3532,8333945,143196,2016-09-30 20:33:43+00:00
781661882474196992,10905,2847,8333945,143196,2016-09-30 01:08:10+00:00
781655249211752448,4171,1177,8333945,143196,2016-09-30 00:41:48+00:00
781524693396357120,21650,5838,8333945,143196,2016-09-29 16:03:01+00:00
781308096455073793,7444,2677,8333945,143196,2016-09-29 01:42:20+00:00
781251288990355457,8805,2192,8333945,143196,2016-09-28 21:56:36+00:00
781163403222056960,10209,2868,8333945,143196,2016-09-28 16:07:23+00:00
780931614150983680,22548,7698,8333945,143196,2016-09-28 00:46:20+00:00
780858289093574656,7495,2106,8333945,143196,2016-09-27 19:54:58+00:00
780800785462489090,5729,1370,8333945,143196,2016-09-27 16:06:28+00:00
780601303617732608,12638,3501,8333945,143196,2016-09-27 02:53:48+00:00
780543529827336192,6573,1819,8333945,143196,2016-09-26 23:04:13+00:00
780496263422808064,0,3875,8333945,143196,2016-09-26 19:56:24+00:00
780476555013349377,0,121,8333945,143196,2016-09-26 18:38:05+00:00
780459368902959104,5514,1126,8333945,143196,2016-09-26 17:29:48+00:00
780192070812196864,9065,2346,8333945,143196,2016-09-25 23:47:39+00:00
780092040432480260,0,2418,8333945,143196,2016-09-25 17:10:10+00:00
780074436359819264,12752,5219,8333945,143196,2016-09-25 16:00:13+00:00
779834332596887552,19752,7421,8333945,143196,2016-09-25 00:06:08+00:00
779377524342161408,9193,3256,8333945,143196,2016-09-23 17:50:56+00:00
779124354206535695,0,19270,8333945,143196,2016-09-23 01:04:56+00:00
779056095788752897,15412,4745,8333945,143196,2016-09-22 20:33:42+00:00
778990705243029504,20852,7571,8333945,143196,2016-09-22 16:13:51+00:00
778774459159379968,0,10406,8333945,143196,2016-09-22 01:54:34+00:00
778764940568104960,899,383,8333946,143196,2016-09-22 01:16:45+00:00
778748913645780993,7189,1378,8333946,143196,2016-09-22 00:13:04+00:00
778650543019483137,6008,1580,8333946,143196,2016-09-21 17:42:10+00:00
778624900596654080,4822,1059,8333946,143196,2016-09-21 16:00:17+00:00
778408200802557953,14222,4542,8333946,143196,2016-09-21 01:39:11+00:00
778396591732486144,0,12817,8333946,143196,2016-09-21 00:53:04+00:00
778383385161035776,6089,1153,8333946,143196,2016-09-21 00:00:35+00:00
778286810187399168,10834,3452,8333946,143196,2016-09-20 17:36:50+00:00
778039087836069888,8837,2760,8333946,143196,2016-09-20 01:12:28+00:00
778027034220126208,6826,1700,8333946,143196,2016-09-20 00:24:34+00:00
777953400541634568,0,3709,8333946,143196,2016-09-19 19:31:59+00:00
777885040357281792,6625,1708,8333946,143196,2016-09-19 15:00:20+00:00
777684233540206592,11689,3075,8333946,143196,2016-09-19 01:42:24+00:00
777641927919427584,0,4428,8333946,143196,2016-09-18 22:54:18+00:00
777621514455814149,9127,2606,8333946,143196,2016-09-18 21:33:11+00:00
777189768882946048,14882,4499,8333946,143196,2016-09-17 16:57:35+00:00
776819012571455488,0,14339,8333946,143196,2016-09-16 16:24:19+00:00
776813020089548800,5079,1271,8333946,143196,2016-09-16 16:00:31+00:00
776477788987613185,9210,2905,8333946,143196,2016-09-15 17:48:25+00:00
776249906839351296,0,9578,8333946,143196,2016-09-15 02:42:54+00:00
776218204058357768,31182,16654,8333946,143196,2016-09-15 00:36:55+00:00
776201521193218049,9998,2634,8333946,143196,2016-09-14 23:30:38+00:00
776113305656188928,12222,4555,8333946,143196,2016-09-14 17:40:06+00:00
776088319444877312,1913,158,8333946,143196,2016-09-14 16:00:49+00:00
775898661951791106,0,17181,8333946,143196,2016-09-14 03:27:11+00:00
775842724423557120,12195,2798,8333946,143196,2016-09-13 23:44:54+00:00
775733305207554048,14405,4172,8333946,143196,2016-09-13 16:30:07+00:00
775729183532220416,13458,4807,8333946,143196,2016-09-13 16:13:44+00:00
775364825476165632,7706,3116,8333946,143196,2016-09-12 16:05:54+00:00
775350846108426240,10569,4081,8333946,143196,2016-09-12 15:10:21+00:00
775085132600442880,16184,4943,8333946,143196,2016-09-11 21:34:30+00:00
774757898236878852,8921,1857,8333946,143196,2016-09-10 23:54:11+00:00
774639387460112384,6985,1805,8333946,143196,2016-09-10 16:03:16+00:00
774314403806253056,22633,5790,8333946,143196,2016-09-09 18:31:54+00:00
773985732834758656,11146,4047,8333946,143196,2016-09-08 20:45:53+00:00
773922284943896577,6655,1826,8333946,143196,2016-09-08 16:33:46+00:00
773704687002451968,6870,1700,8333946,143196,2016-09-08 02:09:06+00:00
773670353721753600,5537,1360,8333946,143196,2016-09-07 23:52:41+00:00
773547596996571136,22978,6446,8333946,143196,2016-09-07 15:44:53+00:00
773336787167145985,0,5315,8333946,143196,2016-09-07 01:47:12+00:00
773308824254029826,24175,7800,8333946,143196,2016-09-06 23:56:05+00:00
773247561583001600,9798,3385,8333946,143196,2016-09-06 19:52:39+00:00
773191612633579521,10382,4318,8333946,143196,2016-09-06 16:10:20+00:00
772877495989305348,8895,4051,8333946,143196,2016-09-05 19:22:09+00:00
772826264096874500,8340,2448,8333946,143196,2016-09-05 15:58:34+00:00
772615324260794368,0,3521,8333946,143196,2016-09-05 02:00:22+00:00
772581559778025472,6745,1765,8333946,143196,2016-09-04 23:46:12+00:00
772193107915964416,6283,1449,8333946,143196,2016-09-03 22:02:38+00:00
772152991789019136,3945,1176,8333946,143196,2016-09-03 19:23:13+00:00
772117678702071809,3920,772,8333946,143196,2016-09-03 17:02:54+00:00
772114945936949249,2817,487,8333946,143196,2016-09-03 16:52:02+00:00
772102971039580160,4163,970,8333946,143196,2016-09-03 16:04:27+00:00
771908950375665664,6829,1982,8333946,143196,2016-09-03 03:13:29+00:00
771770456517009408,12461,3550,8333946,143196,2016-09-02 18:03:10+00:00
771500966810099713,8580,2717,8333946,143196,2016-09-02 00:12:18+00:00
771380798096281600,10899,5315,8333946,143196,2016-09-01 16:14:48+00:00
771171053431250945,0,7844,8333946,143196,2016-09-01 02:21:21+00:00
771136648247640064,9503,3049,8333946,143196,2016-09-01 00:04:38+00:00
771102124360998913,6486,1495,8333946,143196,2016-08-31 21:47:27+00:00
771014301343748096,7144,1720,8333946,143196,2016-08-31 15:58:28+00:00
771004394259247104,0,225,8333946,143196,2016-08-31 15:19:06+00:00
770787852854652928,5131,1257,8333946,143196,2016-08-31 00:58:39+00:00
770772759874076672,5378,1477,8333946,143196,2016-08-30 23:58:40+00:00
770655142660169732,7594,1828,8333946,143196,2016-08-30 16:11:18+00:00
770414278348247044,6542,2175,8333946,143196,2016-08-30 00:14:12+00:00
770293558247038976,6479,1547,8333946,143196,2016-08-29 16:14:30+00:00
770093767776997377,0,3182,8333946,143196,2016-08-29 03:00:36+00:00
770069151037685760,7862,2393,8333946,143196,2016-08-29 01:22:47+00:00
769940425801170949,32576,9994,8333946,143196,2016-08-28 16:51:16+00:00
769695466921623552,6629,1732,8333946,143196,2016-08-28 00:37:54+00:00
769335591808995329,0,8038,8333946,143196,2016-08-27 00:47:53+00:00
769212283578875904,5607,1786,8333946,143196,2016-08-26 16:37:54+00:00
768970937022709760,14961,6794,8333946,143196,2016-08-26 00:38:52+00:00
768909767477751808,0,2801,8333946,143196,2016-08-25 20:35:48+00:00
768855141948723200,4356,927,8333946,143196,2016-08-25 16:58:45+00:00
768609597686943744,4269,1251,8333946,143196,2016-08-25 00:43:02+00:00
768596291618299904,5222,1334,8333946,143196,2016-08-24 23:50:10+00:00
768554158521745409,0,6068,8333946,143196,2016-08-24 21:02:45+00:00
768473857036525572,14146,3581,8333946,143196,2016-08-24 15:43:39+00:00
768193404517830656,11302,3709,8333946,143196,2016-08-23 21:09:14+00:00
767884188863397888,4939,1447,8333946,143196,2016-08-23 00:40:31+00:00
767754930266464257,16626,5615,8333946,143196,2016-08-22 16:06:54+00:00
767500508068192258,7766,2433,8333946,143196,2016-08-21 23:15:55+00:00
767191397493538821,12738,3941,8333946,143196,2016-08-21 02:47:37+00:00
767122157629476866,10525,2974,8333946,143196,2016-08-20 22:12:29+00:00
766864461642756096,0,5883,8333946,143196,2016-08-20 05:08:29+00:00
766793450729734144,5273,1410,8333946,143196,2016-08-20 00:26:19+00:00
766714921925144576,2700,394,8333946,143196,2016-08-19 19:14:16+00:00
766693177336135680,4166,826,8333946,143196,2016-08-19 17:47:52+00:00
766423258543644672,6242,1658,8333946,143196,2016-08-18 23:55:18+00:00
766313316352462849,7039,1960,8333946,143196,2016-08-18 16:38:26+00:00
766078092750233600,0,2727,8333946,143196,2016-08-18 01:03:45+00:00
766069199026450432,4411,889,8333946,143196,2016-08-18 00:28:24+00:00
766008592277377025,3890,518,8333946,143196,2016-08-17 20:27:34+00:00
765719909049503744,7507,2228,8333946,143196,2016-08-17 01:20:27+00:00
765669560888528897,5381,1266,8333946,143196,2016-08-16 22:00:23+00:00
765395769549590528,27462,3522,8333946,143196,2016-08-16 03:52:26+00:00
765371061932261376,7343,2251,8333946,143196,2016-08-16 02:14:15+00:00
765222098633691136,12040,3521,8333946,143196,2016-08-15 16:22:20+00:00
764857477905154048,6676,1839,8333946,143196,2016-08-14 16:13:27+00:00
764259802650378240,6251,1568,8333946,143196,2016-08-13 00:38:30+00:00
763956972077010945,774,57,8333946,143196,2016-08-12 04:35:10+00:00
763837565564780549,13035,4334,8333946,143196,2016-08-11 20:40:41+00:00
763183847194451968,5582,1538,8333946,143196,2016-08-10 01:23:03+00:00
763167063695355904,0,3147,8333946,143196,2016-08-10 00:16:21+00:00
763103485927849985,7622,2371,8334601,143197,2016-08-09 20:03:43+00:00
762699858130116608,12603,3772,8333946,143196,2016-08-08 17:19:51+00:00
762471784394268675,11654,6715,8333946,143196,2016-08-08 02:13:34+00:00
762464539388485633,10669,4352,8333946,143196,2016-08-08 01:44:46+00:00
762316489655476224,4971,1162,8333946,143196,2016-08-07 15:56:28+00:00
762035686371364864,33086,16201,8333946,143196,2016-08-06 21:20:40+00:00
